,last_four_difference,exp_win_difference,score_home,home_losses,spread_favorite,away_exp_win_pct,away_pt_diff_pg,weather_wind_mph,away_win_pct_last_4,h_ppg,a_ppg,home_exp_win_pct,home_pt_diff_pg,home_favorite,home_win_pct_last_4,over_under_line,total_ppg,total_points_against,weather_humidity,point_total,weather_temperature,schedule_season,a_papg,h_papg,per_game_difference,cluster
8417,0.25,0.36863594773370667,49,2,-4.5,0.25621026400554914,-4.0,3.0,0.5,21.14,19.14,0.6248462117392558,1.857,1,0.75,41.5,40.28,42.43,45.0,58,57.0,2013,23.14,19.29,2.0,2
8418,0.25,0.6937880791028478,45,1,-11.0,0.23984143710102426,-5.332999999999999,8.0,0.5,42.57,25.33,0.933629516203872,14.429,1,0.75,58.0,67.9,58.81,14.0,66,69.0,2013,30.67,28.14,17.240000000000002,1
8419,0.0,-0.16441876578986492,31,3,-3.0,0.817736278781773,6.428999999999999,0.0,0.5,26.57,28.57,0.6533175129919081,2.714,1,0.5,50.5,55.14,46.0,66.552,61,72.0,2013,22.14,23.86,-2.0,1
8420,-1.0,-0.816546468818787,10,7,-14.5,0.8189429408658316,5.857,13.0,1.0,10.86,25.14,0.0023964720470446665,-20.857,0,0.0,40.0,36.0,51.0,63.0,52,73.0,2013,19.29,31.71,-14.280000000000001,0
8421,0.5,0.7066950458036172,23,0,-7.0,0.2743080255740407,-3.571,9.0,0.5,24.14,18.71,0.981003071377658,12.571,1,1.0,39.0,42.85,33.86,46.0,40,61.0,2013,22.29,11.57,5.43,2
8422,-0.5,-0.7035506273954422,31,5,-7.5,0.8368011619242959,6.832999999999999,0.0,0.75,22.0,28.0,0.13325053452885374,-8.167,0,0.25,47.0,50.0,51.34,66.552,75,72.0,2013,21.17,30.17,-6.0,1
8423,0.5,0.2817132003272369,27,2,-5.5,0.4480256972193448,-0.833,14.0,0.0,21.71,22.5,0.7297388975465817,3.571,1,0.5,45.0,44.21,41.47,45.0,44,53.0,2013,23.33,18.14,-0.7899999999999991,2
8424,0.0,0.5849321197422546,35,1,-10.5,0.3416506575634867,-2.714,0.0,0.5,26.83,22.71,0.9265827773057412,9.667,1,0.5,48.0,49.54,42.6,66.552,52,72.0,2013,25.43,17.17,4.119999999999997,3
8425,-0.25,-0.017929277267948157,21,4,-2.5,0.2385799770100259,-4.167,17.0,0.5,17.5,17.83,0.22065069974207774,-4.5,0,0.25,40.5,35.33,44.0,81.0,39,59.0,2013,22.0,22.0,-0.3299999999999983,0
8426,0.25,0.2520512107259958,7,4,-5.5,0.04132675338024683,-12.857000000000001,13.0,0.25,24.14,18.0,0.2933779641062426,-3.8569999999999998,1,0.5,49.5,42.14,58.86,40.0,22,58.0,2013,30.86,28.0,6.140000000000001,0
8427,-0.25,-0.6675951519050078,9,4,-13.0,0.9441770405667309,10.714,0.0,0.75,22.29,27.29,0.27658188866172306,-4.0,0,0.5,43.5,49.58,42.86,66.552,23,72.0,2013,16.57,26.29,-5.0,3
8428,-1.0,-0.485312745353212,22,4,-3.0,0.8536986660770614,6.625,8.0,1.0,21.71,24.62,0.36838592072384935,-2.1430000000000002,0,0.0,42.0,46.33,41.86,76.0,42,79.0,2013,18.0,23.86,-2.91,3
8429,-0.75,-0.7264006174900581,13,5,-4.5,0.9739636376967652,11.75,7.0,1.0,22.0,24.0,0.247563020206707,-4.625,0,0.25,41.0,46.0,38.870000000000005,58.0,36,38.0,2013,12.25,26.62,-2.0,3
8430,0.5,0.6042154122922161,34,3,-8.0,0.3534107692185131,-2.571,12.0,0.25,24.29,23.71,0.9576261815107292,10.571,1,0.75,47.0,48.0,40.0,41.0,44,62.0,2013,26.29,13.71,0.5799999999999983,3
8431,0.0,-0.26126240833804404,24,5,-1.0,0.5188723898211886,0.28600000000000003,9.0,0.25,18.5,21.43,0.2576099814831445,-3.875,0,0.25,42.0,39.93,43.519999999999996,54.0,42,46.0,2013,21.14,22.38,-2.9299999999999997,2
8432,0.5,0.6532535360602297,27,4,-8.5,0.1255017001466415,-8.857000000000001,0.0,0.0,28.75,23.29,0.7787552362068713,5.5,1,0.5,50.5,52.04,55.39,66.552,50,72.0,2013,32.14,23.25,5.460000000000001,1
8433,-0.5,-0.818700212334578,24,5,-1.0,0.8846514573582536,8.0,8.0,0.5,17.43,26.71,0.0659512450236756,-10.286,0,0.0,44.0,44.14,46.42,78.0,51,60.0,2013,18.71,27.71,-9.280000000000001,1
8434,0.0,0.5230338048479023,55,2,-5.5,0.24671665218552075,-4.0,6.0,0.5,22.38,17.86,0.769750457033423,4.375,1,0.5,43.0,40.239999999999995,39.86,44.0,86,44.0,2013,21.86,18.0,4.52,2
8435,0.0,-0.844141617028672,26,4,-5.5,0.9428744281519302,10.857000000000001,8.0,0.5,17.88,28.0,0.09873281112325827,-8.5,0,0.5,46.0,45.879999999999995,43.519999999999996,53.0,46,53.0,2013,17.14,26.38,-10.120000000000001,1
8436,0.0,0.018476353665064005,20,4,-1.0,0.2582111763876016,-4.375,6.0,0.5,18.0,22.0,0.2766875300526656,-3.429,1,0.5,45.5,40.0,47.81,30.0,69,62.0,2013,26.38,21.43,-4.0,0
8437,0.75,0.8749479661126471,27,1,-14.5,0.06553065667222165,-9.0,4.0,0.0,25.62,14.29,0.9404786227848688,10.0,1,0.75,40.5,39.91,38.91,68.0,51,52.0,2013,23.29,15.62,11.330000000000002,2
8438,0.5,-0.22987915758702776,21,5,-3.0,0.490394777343529,-0.14300000000000002,0.0,0.0,20.62,20.71,0.2605156197565012,-4.125,0,0.5,40.5,41.33,45.61,66.552,49,72.0,2013,20.86,24.75,-0.08999999999999986,0
8439,-0.25,-0.5524261141928017,30,5,0.0,0.7063979939201235,3.429,20.0,0.5,24.71,24.0,0.1539718797273218,-8.0,0,0.25,48.5,48.71,53.28,41.0,54,57.0,2013,20.57,32.71,0.7100000000000009,1
8440,0.75,0.30080592330755596,20,2,-9.5,0.5510955785676346,1.0,6.0,0.25,30.29,30.43,0.8519015018751905,7.7139999999999995,1,1.0,50.5,60.72,52.0,77.0,47,49.0,2013,29.43,22.57,-0.14000000000000057,1
8441,-0.5,-0.06924952583344726,34,7,-1.0,0.20828757236609652,-6.25,0.0,0.5,23.25,25.38,0.13903804653264926,-8.25,0,0.0,48.0,48.629999999999995,63.120000000000005,66.552,61,72.0,2013,31.62,31.5,-2.129999999999999,1
8442,0.25,0.2999436900149314,27,4,-3.5,0.08478735187010944,-9.375,0.0,0.0,20.0,18.25,0.3847310418850408,-1.75,1,0.25,42.0,38.25,49.370000000000005,66.552,51,72.0,2013,27.62,21.75,1.75,0
8443,-0.75,-0.7007353332046826,10,6,-3.0,0.9232740974551946,9.222000000000001,0.0,1.0,22.0,25.78,0.22253876425051194,-5.25,0,0.25,47.0,47.78,43.81,66.552,43,72.0,2013,16.56,27.25,-3.780000000000001,1
8444,-0.75,-0.3516926979297702,20,5,-2.0,0.8186566145369343,5.667000000000001,17.0,0.75,21.0,24.11,0.4669639166071641,-0.5,1,0.0,43.5,45.11,39.94,36.0,37,62.0,2013,18.44,21.5,-3.1099999999999994,2
8445,0.0,-0.048709815931104794,19,3,-1.5,0.6393105511173904,2.5,6.0,0.5,30.0,27.12,0.5906007351862856,1.75,0,0.5,52.0,57.120000000000005,52.870000000000005,51.0,40,47.0,2013,24.62,28.25,2.879999999999999,1
8446,0.25,0.33156174567022134,13,3,-1.0,0.4613399802087892,-0.667,9.0,0.5,29.0,25.0,0.7929017258790105,5.875,0,0.75,47.0,54.0,48.790000000000006,48.0,40,46.0,2013,25.67,23.12,4.0,1
8447,0.25,0.6180267772897504,8,2,-7.0,0.24652831632912564,-4.444,0.0,0.25,26.75,20.67,0.8645550936188761,7.375,1,0.5,43.0,47.42,44.489999999999995,66.552,46,72.0,2013,25.11,19.38,6.079999999999998,1
8448,-0.5,0.1309906602836558,49,2,-5.5,0.7727611758260814,5.332999999999999,0.0,0.75,27.0,28.56,0.9037518361097372,8.75,1,0.25,53.5,55.56,41.47,66.552,66,72.0,2013,23.22,18.25,-1.5599999999999987,3
8449,0.25,-0.08068660817714306,24,6,-7.0,0.14823071157757384,-6.625,14.0,0.25,17.62,18.25,0.06754410340043078,-10.25,1,0.5,41.0,35.870000000000005,52.76,71.0,44,53.0,2013,24.88,27.88,-0.629999999999999,0
8450,0.25,-0.05538543505210036,23,6,-2.5,0.21684918493164998,-5.222,21.0,0.25,19.5,21.0,0.16146374987954962,-6.5,1,0.5,43.0,40.5,52.22,56.0,33,46.0,2013,26.22,26.0,-1.5,0
8451,0.0,-0.3098275104945253,20,4,-7.0,0.9473239651475232,15.625,6.0,0.5,24.0,42.88,0.6374964546529979,2.25,0,0.5,57.0,66.88,49.0,14.0,48,78.0,2013,27.25,21.75,-18.880000000000003,1
8452,-0.25,-0.061576966362026586,9,2,-5.5,0.9731757336010278,12.25,6.0,1.0,27.25,25.5,0.9115987672390012,9.125,1,0.75,42.5,52.75,31.37,65.0,19,62.0,2013,13.25,18.12,1.75,3
8453,0.25,0.5477349214557442,27,4,-11.5,0.0017320185419264608,-22.25,6.0,0.0,21.62,10.75,0.5494669399976707,0.75,1,0.25,42.0,32.370000000000005,53.879999999999995,40.0,56,65.0,2013,33.0,20.88,10.870000000000001,0
8454,-0.25,-0.3113652708101829,22,8,-2.5,0.3985020969015473,-1.625,5.0,0.25,15.5,21.75,0.08713682609136443,-8.25,0,0.0,39.5,37.25,47.129999999999995,74.0,41,73.0,2013,23.38,23.75,-6.25,0
8455,-0.25,-0.16228324459452326,27,5,-3.0,0.6909201071369999,3.222,5.0,0.5,22.22,24.67,0.5286368625424767,0.444,0,0.25,42.0,46.89,43.22,36.0,57,44.0,2013,21.44,21.78,-2.450000000000003,1
8456,-0.25,0.03622021917133214,37,7,-2.0,0.14447534860286293,-6.888999999999999,17.0,0.5,19.9,18.78,0.18069556777419507,-6.0,0,0.25,39.5,38.68,51.57,71.0,51,62.0,2013,25.67,25.9,1.1199999999999974,0
8457,0.0,0.07862169653651402,23,4,-3.5,0.492570338145036,-0.111,24.0,0.25,28.78,20.89,0.57119203468155,1.3330000000000002,1,0.25,41.0,49.67,48.44,82.0,43,68.0,2013,21.0,27.44,7.890000000000001,1
8458,0.25,0.46412049117236254,41,4,-4.5,0.319531316762515,-2.778,7.0,0.25,23.4,19.11,0.7836518079348775,4.8,1,0.5,40.0,42.51,40.49,92.0,61,64.0,2013,21.89,18.6,4.289999999999999,2
8459,-0.25,-0.0293163379716882,27,1,-7.5,0.9723376543932668,11.556,6.0,0.75,41.22,23.89,0.9430213164215786,14.777999999999999,1,0.5,49.0,65.11,38.77,34.0,44,43.0,2013,12.33,26.44,17.33,3
8460,-0.25,-0.056643603433427545,23,7,-10.5,0.15874412866377785,-6.332999999999999,3.0,0.25,18.89,18.44,0.1021005252303503,-8.667,1,0.0,40.5,37.33,52.34,75.0,51,85.0,2013,24.78,27.56,0.4499999999999993,0
8461,-0.25,-0.4152377404233993,14,8,-9.0,0.4201829074131555,-1.222,8.0,0.5,12.78,20.78,0.0049451669897562405,-19.555999999999997,0,0.25,40.5,33.56,54.33,66.552,41,79.0,2013,22.0,32.33,-8.000000000000002,0
8462,0.0,-0.18048713398748828,20,5,-3.0,0.5689292130672245,1.111,8.0,0.25,21.44,23.56,0.38844207907973627,-1.778,0,0.25,44.5,45.0,45.66,67.0,36,81.0,2013,22.44,23.22,-2.1199999999999974,1
8463,0.0,0.048288809364504415,23,2,-3.5,0.8951988937160422,8.0,0.0,0.5,29.44,25.22,0.9434877030805466,11.333,1,0.5,49.5,54.66,35.33,66.552,43,72.0,2013,17.22,18.11,4.220000000000002,3
8464,0.25,-0.6025996191758867,27,6,-3.0,0.7010421654494853,3.667,2.0,0.5,18.33,27.22,0.09844254627359862,-8.667,1,0.75,40.5,45.55,50.56,100.0,40,61.0,2013,23.56,27.0,-8.89,1
8465,0.0,0.34044183019124263,24,5,-4.0,0.20664679070881245,-6.332999999999999,7.0,0.5,25.2,25.56,0.5470886209000551,0.8,1,0.5,54.0,50.76,56.29,71.0,40,67.0,2013,31.89,24.4,-0.35999999999999943,1
8466,0.0,-0.3927685945507665,37,6,-3.0,0.6388613087373147,2.444,12.0,0.5,19.89,26.44,0.24609271418654824,-4.333,0,0.5,45.0,46.33,48.22,87.0,64,60.0,2013,24.0,24.22,-6.550000000000001,1
8467,0.75,0.7534497164864038,41,1,-13.0,0.19295110704213975,-6.556,5.0,0.25,26.5,24.44,0.9464008235285436,10.6,1,1.0,45.0,50.94,46.9,81.0,61,50.0,2013,31.0,15.9,2.0599999999999987,1
8468,0.0,-0.027021364538055148,41,8,-2.0,0.14862096779993828,-7.222,6.0,0.25,16.22,20.67,0.12159960326188313,-7.0,1,0.25,43.5,36.89,51.11,74.0,69,79.0,2013,27.89,23.22,-4.450000000000003,0
8469,0.5,0.12551929824249553,24,3,-3.0,0.8406655604329278,6.556,8.0,0.5,23.78,26.0,0.9661848586754234,11.0,1,1.0,45.5,49.78,32.22,35.0,44,59.0,2013,19.44,12.78,-2.219999999999999,3
8470,-0.75,-0.7938188824491392,13,8,-7.0,0.9321561968789568,10.5,0.0,0.75,21.4,28.8,0.1383373144298176,-7.8,0,0.0,52.5,50.2,47.5,66.552,30,72.0,2013,18.3,29.2,-7.400000000000002,1
8471,0.25,-0.1735769594354828,40,4,-3.0,0.6867843857242049,3.2,0.0,0.5,21.4,25.2,0.5132074262887221,0.2,1,0.75,44.5,46.599999999999994,43.2,66.552,51,72.0,2013,22.0,21.2,-3.8000000000000007,1
8472,0.0,0.37172838662962104,19,6,-3.5,0.10159922380075223,-8.5,26.0,0.25,20.8,18.3,0.4733276104303733,-0.4,1,0.25,38.5,39.1,48.0,23.0,22,34.0,2013,26.8,21.2,2.5,0
8473,-0.25,-0.09713457064051612,11,6,-2.0,0.3265372413947316,-2.9,31.0,0.5,19.2,21.6,0.2294026707542155,-4.6,1,0.25,39.0,40.8,48.3,84.0,38,33.0,2013,24.5,23.8,-2.400000000000002,0
8474,0.0,0.3593061677856857,21,4,-7.0,0.20886124572012052,-5.0,0.0,0.5,26.5,18.7,0.5681674135058062,1.2,1,0.5,48.0,45.2,49.0,66.552,45,72.0,2013,23.7,25.3,7.800000000000001,1
8475,0.0,0.46051049533277605,26,5,-5.5,0.14969577555318453,-8.0,10.0,0.25,25.8,24.0,0.6102062708859606,1.9,1,0.25,44.5,49.8,55.9,52.0,52,20.0,2013,32.0,23.9,1.8000000000000007,1
8476,-0.25,0.10677064942548499,6,8,-10.0,0.005808595261052136,-18.9,9.0,0.25,19.3,12.9,0.11257924468653713,-8.3,1,0.0,43.5,32.2,59.400000000000006,55.0,19,50.0,2013,31.8,27.6,6.4,0
8477,0.5,0.40541405355139926,38,1,-3.0,0.5379944956323424,0.6,4.0,0.0,23.2,22.8,0.9434085491837416,9.4,1,0.5,42.5,46.0,36.0,50.0,79,28.0,2013,22.2,13.8,0.3999999999999986,3
8478,-0.5,-0.5330316920281523,16,5,-4.0,0.9559696289404064,10.3,17.0,1.0,21.3,23.8,0.4229379369122541,-1.2,0,0.5,40.5,45.1,36.0,55.0,36,82.0,2013,13.5,22.5,-2.5,2
8479,-0.25,-0.14064838573966787,34,3,-2.5,0.9421652985838828,14.3,22.0,0.75,25.4,39.8,0.8015169128442149,5.5,0,0.5,53.0,65.19999999999999,45.4,29.0,65,23.0,2013,25.5,19.9,-14.399999999999999,3
8480,0.5,-0.42634604094500894,21,6,-2.5,0.5887162133905699,1.6,7.0,0.25,19.2,27.4,0.16237017244556096,-6.4,1,0.75,44.0,46.599999999999994,51.400000000000006,40.0,45,26.0,2013,25.8,25.6,-8.2,1
8481,0.25,-0.30010406773214404,19,6,-2.0,0.5063129314543133,0.1,5.0,0.25,19.4,22.7,0.20620886372216926,-5.2,0,0.5,42.0,42.099999999999994,47.2,56.0,42,59.0,2013,22.6,24.6,-3.3000000000000007,0
8482,-0.25,-0.14367613008780017,42,6,-1.5,0.5813686348607767,1.5,0.0,0.5,22.4,28.2,0.43769250477297655,-1.0,1,0.25,45.0,50.599999999999994,50.099999999999994,66.552,63,72.0,2013,26.7,23.4,-5.800000000000001,1
8483,0.0,-0.6676005399490448,6,7,-5.0,0.863242230893674,6.9,8.0,0.25,24.6,24.7,0.1956416909446292,-6.5,0,0.25,47.0,49.3,48.900000000000006,37.0,33,35.0,2013,17.8,31.1,-0.09999999999999787,1
8484,-0.25,0.14866292911698453,22,6,-3.0,0.4259965634788193,-1.182,2.0,0.75,20.64,22.09,0.5746594925958038,1.091,1,0.5,40.5,42.730000000000004,42.82,39.0,42,37.0,2013,23.27,19.55,-1.4499999999999993,2
8485,0.25,0.38635998163768076,31,5,-8.0,0.21024118742918035,-5.091,0.0,0.25,27.09,19.36,0.5966011690668611,1.7269999999999999,1,0.5,48.0,46.45,49.81,66.552,55,72.0,2013,24.45,25.36,7.73,1
8486,0.25,-0.05548655079704412,40,5,-6.0,0.602532572732167,1.9,0.0,0.0,26.0,28.4,0.5470460219351229,0.818,1,0.25,48.5,54.4,51.68,66.552,50,72.0,2013,26.5,25.18,-2.3999999999999986,1
8487,0.25,0.15989079360063907,31,7,-4.5,0.14213357680557626,-7.455,0.0,0.0,21.45,20.64,0.3020243704062153,-3.364,1,0.25,48.5,42.09,52.91,66.552,65,72.0,2013,28.09,24.82,0.8099999999999987,0
8488,0.25,0.704313296832136,27,3,-6.5,0.2437949687621789,-4.273,5.0,0.75,23.45,19.18,0.9481082655943148,9.727,1,1.0,40.5,42.629999999999995,37.18,55.0,33,57.0,2013,23.45,13.73,4.27,2
8489,-0.25,0.1729081145778183,28,7,-7.5,0.00960849824212612,-16.545,8.0,0.5,18.45,12.91,0.1825166128199444,-5.636,1,0.25,39.0,31.36,53.54,61.0,60,44.0,2013,29.45,24.09,5.539999999999999,0
8490,-0.5,-0.6787982431955862,31,9,-6.5,0.7857272049909202,5.273,7.0,0.5,18.09,26.18,0.10692896179533393,-8.182,0,0.0,47.5,44.269999999999996,47.18,72.0,65,67.0,2013,20.91,26.27,-8.09,1
8491,0.0,-0.012199655009425658,22,4,-3.5,0.528806707969414,0.455,0.0,0.5,23.91,22.73,0.5166070529599883,0.273,1,0.5,46.0,46.64,45.91,66.552,36,72.0,2013,22.27,23.64,1.1799999999999997,1
8492,-0.25,-0.014658112234094411,28,2,-6.0,0.9224378811851792,12.727,4.0,0.5,24.55,39.0,0.9077797689510848,8.273,0,0.25,50.0,63.55,42.54,47.0,63,55.0,2013,26.27,16.27,-14.45,3
8493,-0.25,-0.30564223222225834,23,8,-1.0,0.4704838075932413,-0.545,0.0,0.5,26.6,27.55,0.16484157537098298,-8.0,1,0.25,50.5,54.150000000000006,62.69,66.552,43,72.0,2013,28.09,34.6,-0.9499999999999993,1
8494,-0.25,-0.32617120896720203,3,6,-2.0,0.4058301441507254,-1.455,5.0,0.5,16.91,20.82,0.07965893518352334,-9.182,1,0.25,40.5,37.730000000000004,48.36,59.0,26,49.0,2013,22.27,26.09,-3.91,0
8495,0.0,-0.08995475380360995,24,5,-3.5,0.6761155569969821,2.818,5.0,0.75,25.09,23.09,0.5861608031933722,1.455,1,0.75,48.5,48.18,43.91,53.0,45,47.0,2013,20.27,23.64,2.0,1
8496,0.0,-0.2878784947076951,10,6,-1.5,0.8371421336183983,6.273,5.0,0.25,24.45,25.0,0.5492636389107032,0.818,0,0.25,48.5,49.45,42.370000000000005,26.0,27,77.0,2013,18.73,23.64,-0.5500000000000007,3
8497,-0.25,0.3418730624301064,23,4,-7.5,0.5607942361357314,1.0,6.0,0.5,24.91,24.18,0.9026672985658378,8.182,1,0.25,40.0,49.09,39.91,72.0,36,66.0,2013,23.18,16.73,0.7300000000000004,3
8498,-0.25,-0.026086523120832622,17,8,-1.0,0.17365088828991587,-6.091,3.0,0.5,22.91,19.36,0.14756436516908325,-7.818,1,0.25,44.5,42.269999999999996,56.18,72.0,41,43.0,2013,25.45,30.73,3.5500000000000007,0
8499,0.0,0.0281606113475652,34,1,-5.0,0.926414521845548,9.908999999999999,6.0,0.75,27.82,27.73,0.9545751331931132,11.545,1,0.75,47.5,55.55,34.09,62.0,41,42.0,2013,17.82,16.27,0.08999999999999986,3
8500,0.75,-0.10637073705312028,27,9,-3.5,0.12444060873328752,-7.75,7.0,0.0,14.5,19.17,0.01806987168016725,-14.833,0,0.75,43.0,33.67,56.25,73.0,47,72.0,2013,26.92,29.33,-4.670000000000002,0
8501,0.25,0.14224446825112214,30,5,-4.5,0.5051671132403447,0.083,0.0,0.5,22.92,23.25,0.6474115814914668,2.333,1,0.75,41.0,46.17,43.75,66.552,40,72.0,2013,23.17,20.58,-0.3299999999999983,1
8502,0.125,0.3844320633403661,29,6,-6.0,0.1951143874232772,-6.417000000000001,7.0,0.625,20.75,24.08,0.5795464507636433,1.167,1,0.75,41.5,44.83,50.08,67.0,55,33.0,2013,30.5,19.58,-3.3299999999999983,1
8503,0.0,0.2882627366039313,42,4,-7.0,0.556455296476709,0.917,7.0,0.5,24.33,23.75,0.8447180330806403,6.332999999999999,1,0.5,43.5,48.08,40.83,85.0,70,28.0,2013,22.83,18.0,0.5799999999999983,3
8504,0.5,0.4318249338059177,51,2,-13.5,0.4839469922382973,-0.25,7.0,0.25,38.67,22.0,0.915771926044215,12.25,1,0.75,49.5,60.67,48.67,63.0,79,19.0,2013,22.25,26.42,16.67,1
8505,-0.125,0.2715886616872413,22,6,-3.5,0.17475667278862286,-6.582999999999999,9.0,0.25,24.5,21.75,0.4463453344758641,-0.917,1,0.125,45.0,46.25,53.75,80.0,43,9.0,2013,28.33,25.42,2.75,1
8506,0.5,0.579014820997179,27,3,-9.5,0.1936444906192987,-5.5,5.0,0.0,26.83,19.25,0.7726593116164777,5.083,1,0.5,47.5,46.08,46.5,46.0,53,31.0,2013,24.75,21.75,7.579999999999998,1
8507,-0.25,-0.1107396988240349,31,3,-3.0,0.9617777844237246,10.667,0.0,1.0,26.0,23.75,0.8510380855996897,6.832999999999999,1,0.75,46.5,49.75,32.25,66.552,44,72.0,2013,13.08,19.17,2.25,3
8508,-0.25,-0.14771128206143982,37,7,-3.0,0.20685733570025705,-5.25,6.0,0.25,15.75,19.75,0.059146053638817225,-10.083,1,0.0,39.5,35.5,50.83,51.0,64,34.0,2013,25.0,25.83,-4.0,0
8509,0.25,-0.08550359045524847,34,5,-2.0,0.6795615142033801,3.25,7.0,0.5,25.0,27.17,0.5940579237481316,1.5830000000000002,1,0.75,53.5,52.17,47.34,56.0,54,27.0,2013,23.92,23.42,-2.1700000000000017,1
8510,0.25,-0.10092297512070114,28,7,-3.0,0.5223632559248794,0.33299999999999996,9.0,0.5,21.92,21.0,0.4214402808041783,-1.25,1,0.75,41.0,42.92,43.84,73.0,62,26.0,2013,20.67,23.17,0.9200000000000017,2
8511,-0.5,0.2936084204649091,37,7,-4.0,0.21673846962200174,-5.0,8.0,0.75,23.25,19.75,0.5103468900869108,0.16699999999999998,1,0.25,46.5,43.0,47.83,53.0,51,53.0,2013,24.75,23.08,3.5,1
8512,-0.25,-0.06035491194127196,19,4,-2.0,0.9683366398808759,12.833,5.0,0.75,24.75,28.33,0.907981727939604,8.333,1,0.5,41.0,53.08,31.92,49.0,36,45.0,2013,15.5,16.42,-3.5799999999999983,3
8513,0.5,-0.12942873486144918,27,9,-2.5,0.3079164064367117,-3.333,13.0,0.25,18.08,22.25,0.17848767157526252,-5.667000000000001,1,0.75,42.5,40.33,49.33,62.0,33,83.0,2013,25.58,23.75,-4.170000000000002,0
8514,0.0,-0.7195961837070544,10,9,-3.0,0.8657848138503716,7.0,5.0,0.0,22.42,24.83,0.14618863014331726,-7.75,0,0.0,44.5,47.25,48.0,79.0,55,30.0,2013,17.83,30.17,-2.4099999999999966,1
8515,-0.25,-0.16111386506174674,45,6,-1.5,0.6199866833569949,2.167,9.0,0.5,26.92,27.42,0.4588728182952482,-0.75,1,0.25,49.5,54.34,52.92,63.0,73,8.0,2013,25.25,27.67,-0.5,1
8516,0.25,0.3088613053737611,20,2,-9.5,0.6166057816603503,1.923,6.0,0.5,39.62,24.31,0.9254670870341114,13.077,1,0.75,57.0,63.92999999999999,48.92,50.0,47,39.0,2013,22.38,26.54,15.309999999999999,1
8517,0.25,0.09249522259028499,27,10,-5.5,0.09567199110795303,-9.846,0.0,0.0,21.69,21.46,0.18816721369823802,-6.154,1,0.25,49.0,43.150000000000006,59.16,66.552,53,72.0,2013,31.31,27.85,0.23000000000000043,0
8518,0.5,0.829665102068073,30,4,-10.0,0.09462763576926504,-8.538,5.0,0.25,22.92,17.38,0.924292737837338,8.462,1,0.75,40.5,40.3,40.38,47.0,50,54.0,2013,25.92,14.46,5.540000000000003,2
8519,-0.5,-0.3223777538105287,31,9,-1.0,0.5331280728753325,0.615,12.0,0.5,19.77,28.31,0.2107503190648038,-5.154,1,0.0,44.0,48.08,52.61,82.0,69,25.0,2013,27.69,24.92,-8.54,1
8520,0.25,0.08452106434433238,36,6,-4.0,0.4536391540768583,-0.833,0.0,0.25,27.46,26.33,0.5381602184211907,0.6920000000000001,1,0.5,49.5,53.79,53.94,66.552,73,72.0,2013,27.17,26.77,1.1300000000000026,1
8521,0.5,0.3598182823400019,25,5,-6.0,0.1263092020075616,-7.692,0.0,0.0,24.08,19.23,0.4861274843475635,-0.231,1,0.5,47.0,43.31,51.230000000000004,66.552,28,72.0,2013,26.92,24.31,4.849999999999998,0
8522,0.5,-0.20874975160461978,20,9,-4.0,0.2381817263339476,-4.692,8.0,0.25,15.46,21.0,0.029431974729327806,-13.154000000000002,0,0.75,43.5,36.46,54.31,66.552,47,66.0,2013,25.69,28.62,-5.539999999999999,0
8523,0.0,-0.20782030116489858,24,6,-2.5,0.7579212648791102,4.769,14.0,0.75,22.0,26.85,0.5501009637142116,0.769,1,0.75,46.5,48.85,43.31,70.0,44,85.0,2013,22.08,21.23,-4.850000000000001,1
8524,-0.5,-0.4470242250348858,48,9,-7.0,0.6472106387293536,2.5380000000000003,0.0,0.75,26.25,25.69,0.2001864136944678,-6.667000000000001,0,0.25,53.0,51.94,56.07,66.552,78,72.0,2013,23.15,32.92,0.5599999999999987,1
8525,0.0,-0.7946152858407688,0,8,-9.5,0.9582752980348148,11.692,7.0,0.5,19.31,27.46,0.16366001219404605,-6.385,0,0.5,43.0,46.769999999999996,41.46,88.0,23,40.0,2013,15.77,25.69,-8.150000000000002,3
8526,0.0,-0.7206019196670508,31,9,-6.0,0.9178069053815442,9.154,6.0,0.25,20.31,26.38,0.19720498571449346,-5.615,0,0.25,44.5,46.69,43.150000000000006,39.0,87,64.0,2013,17.23,25.92,-6.07,1
8527,-0.25,-0.45550395909829094,30,8,-1.5,0.8565685235916429,6.922999999999999,20.0,0.75,22.38,25.69,0.401064564493352,-1.615,0,0.5,43.0,48.07,42.769999999999996,66.0,50,27.0,2013,18.77,24.0,-3.3100000000000023,1
8528,-0.5,-0.46786540813342276,27,8,-7.0,0.8774930311415167,7.692,0.0,0.75,22.23,26.38,0.4096276230080939,-1.462,0,0.25,48.0,48.61,42.38,66.552,43,72.0,2013,18.69,23.69,-4.149999999999999,3
8529,0.0,-0.6248674293370595,14,9,-4.5,0.8973197363107219,7.846,7.0,0.75,18.77,24.31,0.27245230697366235,-3.615,0,0.75,41.0,43.08,38.84,64.0,47,70.0,2013,16.46,22.38,-5.539999999999999,2
8530,-0.5,-0.3452774582932223,34,8,-3.0,0.7246074598454378,3.6919999999999997,5.0,0.75,22.46,23.46,0.3793300015522155,-2.0,0,0.25,42.5,45.92,44.230000000000004,64.0,71,37.0,2013,19.77,24.46,-1.0,1
